id,name,address,yelp_category,main_category,sub_category,categories,reviews,price,stars,state
BZSzoBFhkXBUQTx4Cgl5Aw,Coco's Bakery Restaurant,169 E Tropicana Rd,American (Traditional),American (Traditional),Food,"['American (Traditional)', 'Food', 'Restaurants', 'Bakeries']",235,1,4,NV
bzyoY6HHZJS39fspg-6DrA,Dickey's Barbecue Pit,7430 Las Vegas Blvd. South,Barbeque,Barbeque,Caterers,"['Barbeque', 'Caterers', 'Restaurants', 'Event Planning & Services']",203,2,3.5,NV
c0yPNU-BqS65u0vIKP7P0w,Avenue B,5501 Centre Ave,American (New),Restaurants,American (New),"['Restaurants', 'American (New)']",195,2,4,PA
C1jQ5CbszJkS_cyWgaRVGQ,Swish,"7875 W Sahara Ave, Ste 105",Sushi Bars,Sushi Bars,Restaurants,"['Sushi Bars', 'Restaurants', 'Japanese', 'Hot Pot']",139,2,3.5,NV
c61LbN1s5qF-k52ReVbQjQ,Denny's,3771 S Las Vegas Blvd,American (Traditional),American (Traditional),Diners,"['American (Traditional)', 'Diners', 'Restaurants', 'Breakfast & Brunch']",143,1,2.5,NV
C74ViML3zx1akYVafLaiXQ,Buffet  Asia,"9901 Eastern Ave, Ste 110",Japanese,Japanese,Chinese,"['Japanese', 'Chinese', 'Buffets', 'Restaurants']",231,2,2.5,NV
c7ZTyqSG4v4ZVwK3vuDklQ,Ian's Pizza By The Slice,319 N Frances St,Pizza,Pizza,Restaurants,"['Pizza', 'Restaurants']",152,1,4,WI
C8D_GU9cDDjbOJfCaGXxDQ,Culinary Dropout,"7135 E Camelback Rd, Ste 125",Vegetarian,Vegetarian,Restaurants,"['Vegetarian', 'Restaurants', 'American (New)', 'Bars', 'Music Venues', 'Nightlife', 'Venues & Event Spaces', 'Event Planning & Services', 'Arts & Entertainment']",997,2,4,AZ
caGXS6ubNTlv91ZZyoirjQ,Primanti Bros.,3803 Forbes Ave,American (New),American (New),American (Traditional),"['American (New)', 'American (Traditional)', 'Restaurants', 'Bars', 'Nightlife', 'Sports Bars', 'Sandwiches']",239,1,3.5,PA
CauQnqZ5eowyrr7oWF_p3Q,John Mull's Meats & Road Kill Grill,3730 Thom Blvd,Barbeque,Barbeque,Caterers,"['Barbeque', 'Caterers', 'Butcher', 'Food', 'Restaurants', 'Specialty Food', 'Event Planning & Services', 'Meat Shops']",811,2,4.5,NV
cAX-srNrvlifjfov_jpQ1w,Texas de Brazil,"240 W Station Square Dr, Ste D-1",Steakhouses,Steakhouses,Restaurants,"['Steakhouses', 'Restaurants', 'Brazilian']",131,3,3.5,PA
CBb7z-MTbkzBvsUHBDqxEg,Tony Roma's,200 E Fremont St,Barbeque,Barbeque,Seafood,"['Barbeque', 'Seafood', 'American (Traditional)', 'Restaurants', 'Steakhouses']",192,2,2,NV
cbgIpJwmPVI6Zf7nUIXdFw,Pizza Company,2275 E Sunset Rd,Food,Food,Pizza,"['Food', 'Pizza', 'Restaurants']",136,1,4,NV
Cbr_THdFrhePgJoqQ9X6gQ,Pho Hoa Restaurant,"3000 Central Ave, Ste 1",Vietnamese,Restaurants,Vietnamese,"['Restaurants', 'Vietnamese']",146,1,4,NC
CCRgGKhzxSpl38w7yhqKUw,Noodles,3600 S Las Vegas Blvd,Chinese,Chinese,Dim Sum,"['Chinese', 'Dim Sum', 'Restaurants', 'Asian Fusion', 'Korean']",801,2,3,NV
CCVh8YKdN3c-WgqEbzya3A,Market Cafe Vdara,2600 W Harmon Ave,Breakfast & Brunch,Breakfast & Brunch,Food,"['Breakfast & Brunch', 'Food', 'Juice Bars & Smoothies', 'Restaurants', 'Cafes']",164,2,3,NV
Cdk3wRR7TwJb1JW7agPJXw,Pint Central,"1226 Central Ave, Ste A",Beer Gardens,Beer Gardens,Bars,"['Beer Gardens', 'Bars', 'Nightlife', 'American (New)', 'Beer Bar', 'Tapas Bars', 'Restaurants', 'Argentine']",125,2,4,NC
Ch7NAhB_MWSDwcNbcptEKg,Mimosa Grill,327 S Tryon St,American (New),American (New),Southern,"['American (New)', 'Southern', 'Restaurants']",343,2,4,NC
ChQmxnYLSVIQkL8Ct8z55A,Oyster Bay Seafood,3663 Las Vegas Blvd S,Seafood,Restaurants,Seafood,"['Restaurants', 'Seafood']",182,2,3,NV
Chr3YCuvt2mD-BHgqeo-OA,Chicken Latino,155 21st St,Peruvian,Peruvian,Latin American,"['Peruvian', 'Latin American', 'Restaurants']",143,1,4,PA
CiYLq33nAyghFkUR15pP-Q,TACOS EL GORDO,1724 E Charleston Blvd,Mexican,Mexican,Restaurants,"['Mexican', 'Restaurants']",1151,1,4.5,NV
CJvN2k3gjR7JspTx21icTQ,Crust,1020 Kenilworth Ave,Pizza,Restaurants,Pizza,"['Restaurants', 'Pizza']",152,1,4.5,OH
cJWbbvGmyhFiBpG_5hf5LA,Hofbräuhaus Las Vegas,4510 Paradise Rd,German,German,Restaurants,"['German', 'Restaurants', 'Beer', 'Wine & Spirits', 'Beer Garden', 'Beer Bar', 'Nightlife', 'Food', 'Bars']",1149,2,3.5,NV
ckke8MRDHVLJdNa0quxOEg,Anise Tapas & Grill,3100 S Durango Dr,Kosher,Restaurants,Kosher,"['Restaurants', 'Kosher', 'Mediterranean', 'Tapas/Small Plates', 'Tapas Bars']",134,2,3.5,NV
cMybOpJd352Cb6y9SeVhPw,Harvest,21 N Pinckney St,Nightlife,Nightlife,Bars,"['Nightlife', 'Bars', 'American (New)', 'Restaurants']",191,3,3.5,WI
Cni2l-VKG_pdospJ6xliXQ,Burger Bar,3950 S Las Vegas Blvd,Burgers,Restaurants,Burgers,"['Restaurants', 'Burgers', 'Bars', 'American (Traditional)', 'Nightlife', 'American (New)']",2313,2,4,NV
cNz2tTTAPmdeAq6HnGeo8w,Roland's Seafood Grill,1904 Penn Ave,Seafood,Restaurants,Seafood,"['Restaurants', 'Seafood']",241,2,2.5,PA
COgwFthJpS4We16W5Gf4lw,Pamplemousse Le Restaurant,400 E Sahara Ave,Seafood,Seafood,Restaurants,"['Seafood', 'Restaurants', 'Mediterranean', 'French']",165,3,4,NV
cOJ1uIVIHCiefUyWG2wDfw,The Blind Pig,Panaroma Towers,Cafes,Restaurants,Cafes,"['Restaurants', 'Cafes', 'Cocktail Bars', 'Bars', 'Bakeries', 'Sports Bars', 'Beer', 'Wine & Spirits', 'Lounges', 'Breakfast & Brunch', 'American (Traditional)', 'Nightlife', 'Gastropubs', 'Food']",314,2,4,NV
CoyeXg8FBsS_d20QzNIy-A,Makers & Finders Coffee,"1120 S Main St, Ste 110",Breakfast & Brunch,Breakfast & Brunch,Coffee & Tea,"['Breakfast & Brunch', 'Coffee & Tea', 'Latin American', 'Cafes', 'Restaurants', 'Food']",466,2,4.5,NV
Cpb142L849ilMzgiSR4a0w,Tina's Filipino Cuisine,"7720 S Jones Blvd, Ste 105",Filipino,Restaurants,Filipino,"['Restaurants', 'Filipino']",142,1,4,NV
cPmThZ7Ugpd8eJnIObOy0Q,Olive Garden Italian Restaurant,10800 West Charleston Blvd,Salad,Salad,Italian,"['Salad', 'Italian', 'Wine Bars', 'Nightlife', 'Restaurants', 'Bars']",189,2,3,NV
cr84hpeFeas6N6VGV7Iu3A,Three Amigos Mexican Grill and Cantina,"13016 Eastfield Rd, Ste B300",Mexican,Mexican,Restaurants,"['Mexican', 'Restaurants', 'Cocktail Bars', 'Bars', 'Nightlife']",113,2,4,NC
Cr-ywH3ZjBqCyolXf8BpVA,Charcoal Room,"Santa Fe Station Hotel & Casino, 4952 N Rancho Dr",Nightlife,Restaurants,Nightlife,"['Restaurants', 'Nightlife', 'Steakhouses', 'Bars', 'Breakfast & Brunch', 'Wine Bars']",125,3,4,NV
CSamwh_y3gOSg0Z7tyfJpw,Kabob Grill,"1235 East Blvd, Suite G",Mediterranean,Mediterranean,Restaurants,"['Mediterranean', 'Restaurants']",132,2,3.5,NC
csp7yhSDFkjdEKKGG7n6NA,Valhalla Pub and Eatery,317 S Church St,Nightlife,Nightlife,Restaurants,"['Nightlife', 'Restaurants', 'Bars', 'Scandinavian', 'Pubs', 'Breakfast & Brunch']",146,2,4,NC
CtZ3HujCLTChyoad_L-nHA,PizzaRev,"7090 South Rainbow Blvd, Suite 110",Pizza,Restaurants,Pizza,"['Restaurants', 'Pizza']",196,1,3.5,NV
ctzH0uqGz6q_o2nuCrAUvA,Sushi J,4320 N Miller Rd,Salad,Salad,Restaurants,"['Salad', 'Restaurants', 'Sushi Bars', 'Japanese']",208,2,4.5,AZ
cUHPc4rW6qi3yTBPdQDCKw,Emperor's Garden,"4215 Spring Mountain Rd, Ste B203",Event Planning & Services,Event Planning & Services,Caterers,"['Event Planning & Services', 'Caterers', 'Chinese', 'Restaurants']",137,2,2,NV
cUwNW5NEua_yMcAx-X2sMg,Grumpy's Cafe,2621 W 14th St,Event Planning & Services,Event Planning & Services,Caterers,"['Event Planning & Services', 'Caterers', 'Restaurants', 'Breakfast & Brunch', 'American (Traditional)', 'Salad']",223,2,4,OH
CV0knwCFA-x-8jJHot6Few,Good Fellas Grill,15414 N 19th Ave,Greek,Greek,Mediterranean,"['Greek', 'Mediterranean', 'American (Traditional)', 'Restaurants']",276,1,4.5,AZ
CVKOPzBVOj3_apFUmZ9ZWw,Gordon Ramsay Fish & Chips,"The Linq Promenade, 3545 Las Vegas Blvd S",Seafood,Restaurants,Seafood,"['Restaurants', 'Seafood', 'Fish & Chips', 'Comfort Food']",191,2,4,NV
CvpXZRF-I7wfm19dW1jOXA,Mark Rich's New York Pizza & Pasta,11710 W Charleston Blvd,Pizza,Pizza,Italian,"['Pizza', 'Italian', 'Restaurants']",146,2,3,NV
cwCLcQns_SSExsBCzWNQDA,Phat Burrito,1537 Camden Rd,Tex-Mex,Tex-Mex,Mexican,"['Tex-Mex', 'Mexican', 'Restaurants']",269,1,3.5,NC
cX2Nr_XmGYlMaBW35M0sUg,Mabel's BBQ,2050 E 4th St,Bars,Restaurants,Bars,"['Restaurants', 'Bars', 'Nightlife', 'Barbeque']",307,2,4,OH
cXgXRqB40CGHEMKQgxLDTg,Fired Pie,"Deer Valley Towne Center, 3049 W Agua Fria Fwy",Italian,Italian,Restaurants,"['Italian', 'Restaurants', 'Salad', 'Pizza']",207,1,4,AZ
cxVqsH6a5ro5PaWssb38kw,Steak And Stone,2613 N Thunderbird Cir,Steakhouses,Steakhouses,Restaurants,"['Steakhouses', 'Restaurants', 'Barbeque']",152,2,4,AZ
Cy8XYYDrZ5wd3Bq-toXMsg,Hachi,3410 S Jones Blvd,Japanese,Restaurants,Japanese,"['Restaurants', 'Japanese', 'Tapas/Small Plates']",126,2,4.5,NV
cYwJA2A6I12KNkm2rtXd5g,Gordon Ramsay BurGR,3667 Las Vegas Blvd S,Burgers,Restaurants,Burgers,"['Restaurants', 'Burgers']",5116,2,4,NV
CYWRPE-1IHPBb-zfFO6KRg,Corduroy,2601 N Central Ave,Cocktail Bars,Cocktail Bars,Restaurants,"['Cocktail Bars', 'Restaurants', 'Nightlife', 'Sandwiches', 'Bars', 'Burgers', 'Comfort Food', 'Spanish', 'Mediterranean', 'Modern European', 'Breakfast & Brunch', 'Tapas/Small Plates', 'American (Traditional)']",153,2,4,AZ
cyzOijFJ82cae6qH6L8vuw,Arawan Thai Bistro and Dessert,"953 E Sahara Ave, Ste E-14",Desserts,Desserts,Food,"['Desserts', 'Food', 'Thai', 'Restaurants', 'Seafood']",456,2,4.5,NV
CZF9Nm8CFY2R9ZhfwYIARQ,Giuseppe's Bar & Grille,6065 S Durango Dr,Italian,Italian,Nightlife,"['Italian', 'Nightlife', 'Restaurants', 'Printing Services', 'Sports Bars', 'Screen Printing', 'American (Traditional)', 'Local Services', 'Bars']",147,2,3.5,NV
CZhc8YXdFLhAI4ViC2ERTg,Viva Mercado's Mexican Bar & Grill,"9440 W Sahara Ave, Ste 165",Nightlife,Nightlife,Restaurants,"['Nightlife', 'Restaurants', 'Mexican', 'Bars', 'Soup', 'Salad']",391,2,4,NV
CZKHXlDuy3IagC2W881fyA,The Brickyard Downtown,85 W Boston St,Nightlife,Nightlife,Cocktail Bars,"['Nightlife', 'Cocktail Bars', 'Bars', 'Restaurants', 'American (New)', 'Pubs']",170,2,4.5,AZ
CZKkoMlqu0N0zCFK-3T_Fg,Spoon,134 S Highland Ave,American (New),American (New),Restaurants,"['American (New)', 'Restaurants']",250,3,4,PA
czyhvf93Txsfxdxqcm16mA,Rice n Noodle,"7910 S Rainbow Blvd, Ste 105",Noodles,Restaurants,Noodles,"['Restaurants', 'Noodles', 'Chinese']",273,1,4,NV
d_L-rfS1vT3JMzgCUGtiow,Border Grill,3950 S Las Vegas Blvd,Tapas/Small Plates,Tapas/Small Plates,Breakfast & Brunch,"['Tapas/Small Plates', 'Breakfast & Brunch', 'Mexican', 'Restaurants']",1247,2,4,NV
D2ojX9bvE0_-aIj9BhdZZA,300 East,300 East Blvd,American (New),American (New),Restaurants,"['American (New)', 'Restaurants', 'Breakfast & Brunch', 'Sandwiches', 'Seafood', 'Pizza', 'Bars', 'Nightlife', 'Wine Bars']",439,2,4,NC
d2ZQRjuizstCTnicysmpMQ,Eleven,1150 Smallman St,American (New),American (New),Restaurants,"['American (New)', 'Restaurants']",501,3,4,PA
d3zW_b-JWlxMneNn7K9xew,Streets of New York,7570 Norman Rockwell Ln,Italian,Restaurants,Italian,"['Restaurants', 'Italian', 'Sandwiches', 'Pizza']",192,2,3,NV
d4JTF7OUIMpxpIHVl9wPJA,Brickhouse BBQ,408 W Gorham St,Barbeque,Restaurants,Barbeque,"['Restaurants', 'Barbeque', 'Bars', 'Pubs', 'Nightlife', 'Event Planning & Services', 'Venues & Event Spaces']",179,2,3,WI
D6K3VT6S8FwFm4u5uN8T8g,Moko Ramen Bar,"6350 W Charleston Blvd, Ste 120",Asian Fusion,Asian Fusion,Tapas/Small Plates,"['Asian Fusion', 'Tapas/Small Plates', 'Vegetarian', 'Food', 'Tapas Bars', 'Korean', 'Japanese', 'Restaurants', 'Beer', 'Wine & Spirits', 'Ramen']",254,2,4.5,NV
d6VYQbeTZ_WdD8Uuhh35dg,Tempest Oyster Bar,120 E Wilson St,Nightlife,Nightlife,Seafood,"['Nightlife', 'Seafood', 'Bars', 'Restaurants', 'Steakhouses']",167,3,4,WI
d7ozMWbBwcFOkHM3zmktfA,Ahi Revolving Sushi,940 S Gilbert Rd,Japanese,Restaurants,Japanese,"['Restaurants', 'Japanese', 'Sushi Bars', 'Asian Fusion']",158,2,3,AZ
d8lmIZIqmBC9oPM8y1dc7Q,Paco's Tacos & Tequila,6401 Morrison Blvd,Tex-Mex,Restaurants,Tex-Mex,"['Restaurants', 'Tex-Mex', 'Nightlife', 'Tacos', 'Mexican', 'Bars']",398,2,4,NC
D8yYMxz0p6oQnOQnLRUIyA,Yong Kang Street,3655 Las Vegas Blvd S,Taiwanese,Restaurants,Taiwanese,"['Restaurants', 'Taiwanese', 'Chinese', 'Cantonese', 'Dim Sum', 'Japanese', 'Ramen']",284,2,3,NV
da17_EW7GaYZWw1Z1JKSmw,Denny's,3001 S Las Vegas Blvd,Diners,Diners,American (Traditional),"['Diners', 'American (Traditional)', 'Restaurants', 'Breakfast & Brunch']",124,1,3,NV
DB9BRdu7is0AK1DvcuKlcw,Five Guys Burgers and Fries,"9484 W Flamingo Rd, Ste 180",Fast Food,Fast Food,Burgers,"['Fast Food', 'Burgers', 'Restaurants', 'American (New)']",241,1,4,NV
DbEszO3wk1xVmN3pCPob2g,Jamms Restaurant,1029 S Rainbow Blvd,American (Traditional),American (Traditional),American (New),"['American (Traditional)', 'American (New)', 'Restaurants', 'Breakfast & Brunch']",776,2,4.5,NV
Dcj69NZJnbJhK-YHP_nULA,Brasserie V,1923 Monroe St,Belgian,Belgian,Brasseries,"['Belgian', 'Brasseries', 'Restaurants', 'French']",263,2,4,WI
dCUuzw3R2rPqKyN2Zl9zRw,Fiamma Trattoria & Bar,3799 Las Vegas Blvd S,Bars,Bars,Italian,"['Bars', 'Italian', 'Nightlife', 'Wine Bars', 'Restaurants']",694,3,4,NV
ddlnpDxGDDxGGoG_dVXwiw,Felice,12502 Larchmere Blvd,Desserts,Desserts,Restaurants,"['Desserts', 'Restaurants', 'Cafes', 'Food', 'American (New)', 'Italian', 'Bars', 'Nightlife']",122,2,4,OH
dEAk-gE-5Q95a7p91gNn8A,Sushi Koma,"8665 W Flamingo Rd, Ste 106",Sushi Bars,Sushi Bars,Restaurants,"['Sushi Bars', 'Restaurants', 'Japanese']",719,2,4,NV
deL9fV4Jw3XhS0WqGRKgiA,Chicago Brewing,"Four Queens Hotel and Casino, 202 Fremont St",Breweries,Breweries,Pizza,"['Breweries', 'Pizza', 'Restaurants', 'Food']",182,2,4,NV
deuHIeaTY8ns_GZAxU5H9g,Capriotti's Sandwich Shop,"9620 Las Vegas Blvd, Ste E5",Salad,Salad,Restaurants,"['Salad', 'Restaurants', 'Sandwiches', 'Vegetarian']",155,1,4,NV
DFeEJf8h04q3KwRVWUsoMQ,Dave & Buster's,180 E Waterfront Dr,Bars,Bars,Nightlife,"['Bars', 'Nightlife', 'American (Traditional)', 'Pubs', 'Restaurants', 'Arts & Entertainment', 'Arcades']",120,2,2.5,PA
dGuVYsA5DMCm_TjSbX6x7g,Windy City Beefs N Pizza,9711 S Eastern Ave,Hot Dogs,Hot Dogs,Pizza,"['Hot Dogs', 'Pizza', 'Restaurants']",342,1,4,NV
DHiXfpd_vSfCCeFXPSucTA,4&20 Bakery & Cafe,305 N 4th St,Coffee & Tea,Coffee & Tea,Food,"['Coffee & Tea', 'Food', 'Bakeries', 'Breakfast & Brunch', 'Restaurants']",127,1,4.5,WI
DhRJJ5aUUuBp3XR1JbLeuw,Sauce Pizza & Wine,3426 E Baseline Rd,Food,Restaurants,Food,"['Restaurants', 'Food', 'Italian', 'Beer', 'Wine & Spirits', 'Pizza']",129,2,4,AZ
dIA4aUlrRHthZDH5oqwuvg,Gordon Biersch,6915 N 95th Ave,Food,Food,Restaurants,"['Food', 'Restaurants', 'American (New)', 'Breweries']",179,2,3.5,AZ
DiSARzaWBeNyB4oU047TcA,Benjamins Western Avenue Burger Bar,900 Western Ave,Gastropubs,Restaurants,Gastropubs,"['Restaurants', 'Gastropubs', 'Burgers']",149,2,3.5,PA
diY31IEunbV8MfDh81FS1A,Smashburger,9101 W Sahara Ave,Burgers,Restaurants,Burgers,"['Restaurants', 'Burgers']",244,1,3.5,NV
djbZ5uQPKw9N4Dq9QXhdNw,Twin Peaks,"3717 Las Vegas Blvd., Ste 285",Nightlife,Nightlife,American (New),"['Nightlife', 'American (New)', 'Bars', 'American (Traditional)', 'Sports Bars', 'Restaurants']",304,2,3.5,NV
DjvpsmdtEvnyMk2vXxpc-w,Pier 54,5394 S Lakeshore Dr,Lounges,Lounges,Restaurants,"['Lounges', 'Restaurants', 'Italian', 'Cocktail Bars', 'American (New)', 'Nightlife', 'Beer', 'Wine & Spirits', 'Mediterranean', 'Wine Bars', 'Bars', 'Food']",152,2,3.5,AZ
dk1MV0MP32Xq-iBxzewl0A,Tropical Smoothie Cafe,4165 S Grand Canyon Dr,Food,Food,Restaurants,"['Food', 'Restaurants', 'Sandwiches', 'Juice Bars & Smoothies']",141,1,2,NV
DkIEhR8behaIoSexekWV0Q,La Grande Orange,"Phoenix Sky Harbor International Airport, 3400 E Sky Harbor Blvd",Pizza,Pizza,Desserts,"['Pizza', 'Desserts', 'Italian', 'American (New)', 'American (Traditional)', 'Restaurants', 'Food']",267,2,4,AZ
DKXUkIrFnMUMF535gf-dPA,Frijoles & Frescas Grilled Tacos,4811 S Rainbow Blvd,Mexican,Mexican,Event Planning & Services,"['Mexican', 'Event Planning & Services', 'Caterers', 'Restaurants']",120,1,4.5,NV
DkYS3arLOhA8si5uUEmHOw,Earl of Sandwich,3667 Las Vegas Blvd S,Caterers,Restaurants,Caterers,"['Restaurants', 'Caterers', 'Event Planning & Services', 'Sandwiches', 'Salad', 'Soup', 'Food', 'Food Delivery Services']",4655,1,4.5,NV
DkZnIPTPce-R2uoF-euYyQ,DT's Filipino Food,7320 S Rainbow Blvd,Barbeque,Restaurants,Barbeque,"['Restaurants', 'Barbeque', 'Filipino', 'American (New)']",211,2,2.5,NV
DL7V1_chkWkZtyG4_xNYfw,Pei Wei,"701 W McDowell Rd, Ste 101",Thai,Thai,Asian Fusion,"['Thai', 'Asian Fusion', 'Korean', 'Gluten-Free', 'Fast Food', 'Restaurants', 'Chinese']",139,1,3,AZ
dLc1d1zwd1Teu2QED5TmlA,Noodlehead,242 S Highland Ave,Thai,Thai,Noodles,"['Thai', 'Noodles', 'Restaurants']",615,1,4.5,PA
DLcgZ180-gdPsHoU78xQDw,Joe's Diner,4515 N 7th Ave,Diners,Diners,Breakfast & Brunch,"['Diners', 'Breakfast & Brunch', 'Restaurants']",158,1,3.5,AZ
DLw9rK8Qb6l7ESgxtR47qQ,Ohana Hawaiian BBQ,"4360 Blue Diamond Rd, Ste 107",Hawaiian,Hawaiian,Restaurants,"['Hawaiian', 'Restaurants', 'Barbeque', 'Chinese', 'Cantonese']",187,1,3.5,NV
dn_ipqbm7_jUz5X3rDez_A,Todd English P.U.B.,3720 S Las Vegas Blvd,Beer,Beer,Wine & Spirits,"['Beer', 'Wine & Spirits', 'Nightlife', 'Bars', 'Gastropubs', 'Food', 'Restaurants', 'British']",1278,2,3.5,NV
DnalbBqgX7afqSYgO5R8iQ,California Pizza Kitchen,3400 Las Vegas Blvd S,Pizza,Pizza,Restaurants,"['Pizza', 'Restaurants', 'American (New)']",177,2,3,NV
dnBQZpWTyJzTe0QJf7YK5w,Harvey's Wineburger,4812 N 16th St,Burgers,Restaurants,Burgers,"['Restaurants', 'Burgers', 'Sports Bars', 'Nightlife', 'Chicken Wings', 'Bars', 'Dive Bars']",180,1,4,AZ
DNSDAtD6uxQkoZkQe2v4ew,Curry Leaf Flavors of India,"5025 S Fort Apache Rd, Ste 101",Vegetarian,Vegetarian,Indian,"['Vegetarian', 'Indian', 'Restaurants', 'Beer', 'Wine & Spirits', 'Food', 'Vegan']",269,2,4.5,NV
Do4n_yK_K6DmR9_Es5qwlA,Drugstore Cafe,3131 Las Vegas Blvd S,Desserts,Restaurants,Desserts,"['Restaurants', 'Desserts', 'Coffee & Tea', 'Food', 'Sandwiches', 'Delis', 'Cafes']",148,2,3.5,NV
DO5mQxiBOgHEznosjxvJXw,Olivia's Mexican Restaurant & Bar,3554 S Maryland Pkwy,Latin American,Latin American,Seafood,"['Latin American', 'Seafood', 'Mexican', 'Restaurants']",118,2,4.5,NV
dOGLTIMqqQZn8xxBRsU6CQ,Kung Fu Thai & Chinese Restaurant,3505 S Valley View Blvd,Chinese,Restaurants,Chinese,"['Restaurants', 'Chinese', 'Thai', 'Vegetarian']",389,2,3.5,NV
dPWHFb_sDduzcJdOZSqR5Q,Wing King Cafe,"13209 Carowinds Blvd, Ste a",American (Traditional),American (Traditional),Chicken Wings,"['American (Traditional)', 'Chicken Wings', 'Restaurants']",117,2,4,NC
dQ4pxV6AxBaD3X4gssg5zg,Giuseppe's Italian Grille,2630 W Horizon Ridge Pkwy,Seafood,Restaurants,Seafood,"['Restaurants', 'Seafood', 'Italian', 'Nightlife', 'Local Services', 'Steakhouses', 'Screen Printing', 'Printing Services', 'Bars', 'American (Traditional)', 'Sports Bars']",129,2,3.5,NV
DqcD3YflYhArFsC4KVUnOw,Nothing Bundt Cakes,"9711 S. Eastern Avenue, #H10",Food,Food,Bakeries,"['Food', 'Bakeries', 'Desserts', 'Cupcakes', 'Restaurants']",209,2,4.5,NV
DQMaUSbKsRtB5lJD3egqxQ,Wah Kee Wonton Noodle,"600 Williamson St, Ste E",Chinese,Chinese,Noodles,"['Chinese', 'Noodles', 'Restaurants', 'Cantonese']",123,1,3.5,WI
dSnQTUJC0tCHadU1AGzvrw,Isabella's Kitchen,8623 E Thompson Peak Pkwy,Food,Food,Italian,"['Food', 'Italian', 'Restaurants', 'Beer', 'Wine & Spirits', 'Nightlife', 'Bars']",179,2,3.5,AZ
DTz6gFeWmdvSEIFGjXpIgQ,Grinders Pizza Lounge,5625 S Rainbow Blvd,Pizza,Restaurants,Pizza,"['Restaurants', 'Pizza', 'Food', 'Desserts', 'Sandwiches']",185,2,4,NV
duw-3Aj7gAKbQG-isS5UtQ,Veranda,"Four Seasons Hotel, 3950 S Las Vegas Blvd",Nightlife,Nightlife,Breakfast & Brunch,"['Nightlife', 'Breakfast & Brunch', 'Food', 'Bars', 'Restaurants', 'Coffee & Tea', 'Italian']",382,3,4,NV
DVJkxZkLKS76Khb2y6XA6A,ProteinHouse,"9555 S Eastern Ave, Ste 125",Salad,Salad,Juice Bars & Smoothies,"['Salad', 'Juice Bars & Smoothies', 'American (Traditional)', 'Health Markets', 'Food', 'Restaurants', 'Specialty Food', 'Burgers']",316,2,3.5,NV
DW0ZvWuYaSvMcB_3LG5RGg,Pei Wei,10830 W Charleston Blvd.,Fast Food,Fast Food,Chinese,"['Fast Food', 'Chinese', 'Gluten-Free', 'Asian Fusion', 'Restaurants']",141,2,3,NV
dWk0mbhj79pK3WBp5oLtpw,Rí Rá Irish Pub,3950 S Las Vegas Blvd,Irish,Irish,Nightlife,"['Irish', 'Nightlife', 'Restaurants', 'Pubs', 'Bars']",758,2,4,NV
Dxaz8OxaadecnWol18kAtw,Yellowtail,"Bellagio Las Vegas, 3600 S Las Vegas Blvd",Japanese,Japanese,Restaurants,"['Japanese', 'Restaurants', 'Food', 'Beer', 'Wine & Spirits', 'Steakhouses']",722,3,3.5,NV
dxeu5YQIzw0jOp1cSVkimg,Izakaya Go,"3775 Spring Mountain Rd, Ste 301",Ramen,Ramen,Restaurants,"['Ramen', 'Restaurants', 'Sushi Bars', 'Japanese', 'Nightlife', 'Beer', 'Wine & Spirits', 'Bars', 'Tapas Bars', 'Food']",328,2,4.5,NV
DXYhrg9EXuW8n5QMnCoHAg,Burke in the Box,McCarran International Airport,American (Traditional),American (Traditional),Restaurants,"['American (Traditional)', 'Restaurants']",144,2,2,NV
DYAorbxOyubUB_wtQRCdug,MadHouse Coffee,"8470 W Desert Inn Rd, Ste H-1",American (New),American (New),Restaurants,"['American (New)', 'Restaurants', 'Food', 'Coffee & Tea', 'Sandwiches', 'Bakeries']",703,1,4,NV
dYMhfzyZyklXELmYq_wfKg,Flavors The Buffet,3475 Las Vegas Blvd S,Buffets,Buffets,Restaurants,"['Buffets', 'Restaurants']",501,2,3,NV
DYuOxkW4DtlJsTHdxdXSlg,Bahama Breeze,375 Hughes Center Dr,Seafood,Seafood,Restaurants,"['Seafood', 'Restaurants', 'Laotian', 'Nightlife', 'Caribbean', 'Bars', 'Latin American']",581,2,4,NV
DyVteo8Blf5gEfC9QbJE9A,Arizona Charlie's Decatur,740 S Decatur Blvd,Event Planning & Services,Event Planning & Services,Casinos,"['Event Planning & Services', 'Casinos', 'Arts & Entertainment', 'Hotels', 'Restaurants', 'Hotels & Travel']",127,1,3,NV
dZB5VuI4mCVRz8qQUwUgCg,Krazy Sushi,"7160 N Durango Dr, Ste 140",Sushi Bars,Restaurants,Sushi Bars,"['Restaurants', 'Sushi Bars', 'Japanese']",357,2,4,NV
dzKDFiWLkspVBJKGfT0M2g,Oyshi Sushi,7293 W Sahara Ave,Japanese,Restaurants,Japanese,"['Restaurants', 'Japanese', 'Sushi Bars']",432,2,4,NV
DZwR0EIPKlmC3mMLhTkqcQ,Stephano's Greek & Mediterranean Grill,10612 S Eastern Ave,Lebanese,Lebanese,Mediterranean,"['Lebanese', 'Mediterranean', 'Restaurants', 'Greek', 'Salad', 'Middle Eastern', 'Breakfast & Brunch']",333,2,4.5,NV
